c_id,artist,track,album,song_url,filename
c00171,Silly Fools,The Road is mine,Mini,http://chordtabs.in.th/song.php?song_id=171&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c9000407.png
c00172,Silly Fools,21 Days,Mini,http://chordtabs.in.th/song.php?song_id=172&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c9000408.png
c00173,Big Ass,ดีแต่ปาก,Seven,http://chordtabs.in.th/song.php?song_id=173&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000211.png
c00174,Big Ass,เกิดมาแค่รักกัน,Seven,http://chordtabs.in.th/song.php?song_id=174&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000212.png
c00175,Big Ass,เธอเก็บฉันไว้ทำไม,XL,http://chordtabs.in.th/song.php?song_id=175&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000213.png
c00176,Big Ass,เล่นของสูง,Seven,http://chordtabs.in.th/song.php?song_id=176&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000214.png
c00177,Big Ass,เหตุผลง่ายๆ,My World,http://chordtabs.in.th/song.php?song_id=177&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000215.png
c00178,Big Ass,ไม่ค่อยเต็ม,My World,http://chordtabs.in.th/song.php?song_id=178&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000216.png
c00179,Big Ass,คนไม่เอาถ่าน,Seven,http://chordtabs.in.th/song.php?song_id=179&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000217.png
c00180,Big Ass,ทางผ่าน,Not Bad,http://chordtabs.in.th/song.php?song_id=180&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000218.png
c00181,Big Ass,Goodbye,My World,http://chordtabs.in.th/song.php?song_id=181&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000219.png
c00182,Big Ass,ทิ้งไว้ในใจ,My World,http://chordtabs.in.th/song.php?song_id=182&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000220.png
c00183,Big Ass,ยักษ์ใหญ่ไล่ยักษ์เล็ก,Seven,http://chordtabs.in.th/song.php?song_id=183&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000221.png
c00184,Big Ass,รักเขาให้เท่าฉัน,XL,http://chordtabs.in.th/song.php?song_id=184&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000222.png
c00185,Big Ass,หลอกได้หลอกไป,My World,http://chordtabs.in.th/song.php?song_id=185&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000223.png
c00186,Paradox,เพลงสุดท้าย,On The Rainbow,http://chordtabs.in.th/song.php?song_id=186&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000304.png
c00187,Paradox,กวีบทเก่า,On The Rainbow,http://chordtabs.in.th/song.php?song_id=187&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000305.png
c00188,Paradox,คู่ควร,On The Rainbow,http://chordtabs.in.th/song.php?song_id=188&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000306.png
c00189,Paradox,ทะเลแสนหวาน,On The Rainbow,http://chordtabs.in.th/song.php?song_id=189&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000307.png
c00190,Paradox,นักมายากล,Lunatic Planet,http://chordtabs.in.th/song.php?song_id=190&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000308.png
c00191,25 Hours,คืนเหงา,25 Hours,http://chordtabs.in.th/song.php?song_id=191&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0030709.png
c00192,Bird ธงไชย,ของขวัญจากก้อนดิน,แทนหัวใจ...ให้พ่อ,http://chordtabs.in.th/song.php?song_id=192&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0012772.png
c00193,Greasy Cafe,ความบังเอิญ,สิ่งเหล่านี้,http://chordtabs.in.th/song.php?song_id=193&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0026604.png
c00194,Loso,ไม่ต้องห่วงฉัน ( โดด Version ),Lo Society,http://chordtabs.in.th/song.php?song_id=194&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0013044.png
c00196,Skalaxy,คำที่เธอบอก,Ready To Drink,http://chordtabs.in.th/song.php?song_id=196&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0019102.png
c00197,Soul Da,ขอบคุณน้ำตา,Greenlight Project 2,http://chordtabs.in.th/song.php?song_id=197&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0049801.png
c00198,Superbaker,คนอบอุ่น,Joy,http://chordtabs.in.th/song.php?song_id=198&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0016903.png
c00201,Paradox,เศษ,On The Rainbow,http://chordtabs.in.th/song.php?song_id=201&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000309.png
c00202,Paradox,กลิ่นโรงพยาบาล,On The Rainbow,http://chordtabs.in.th/song.php?song_id=202&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000310.png
c00203,Paradox,ดาว,On The Beach,http://chordtabs.in.th/song.php?song_id=203&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000311.png
c00204,Paradox,มองตา,X,http://chordtabs.in.th/song.php?song_id=204&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000312.png
c00205,Paradox,ฤดูร้อน,Summer,http://chordtabs.in.th/song.php?song_id=205&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000313.png
c00206,บี้ The Star,โทรมา...ว่ารัก,นัดพิเศษ,http://chordtabs.in.th/song.php?song_id=206&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000402.png
c00207,Zeal,อย่าอยู่คนเดียว,Space,http://chordtabs.in.th/song.php?song_id=207&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000703.png
c00208,Clash,ยิ้มเข้าไว้,Clashing,http://chordtabs.in.th/song.php?song_id=208&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0001105.png
c00209,Oblivious,อันตราย,More Sugar Extra Tattoo,http://chordtabs.in.th/song.php?song_id=209&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0002404.png
c00210,Ebola,แสงสว่าง,Enlighten,http://chordtabs.in.th/song.php?song_id=210&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0002502.png
c00211,โต๋,อะไรก็ได้,Living in C Major,http://chordtabs.in.th/song.php?song_id=211&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0002702.png
c00213,เอิ้น พิยะดา (Feat.Toffy นิชาภา),เพื่อนรัก รักเพื่อน,Behind The Songs,http://chordtabs.in.th/song.php?song_id=213&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0003202.png
c00214,เอิ้น พิยะดา (Feat.วิน ศิริวงศ์),ไม่เคยจะห่างกัน,Behind The Songs,http://chordtabs.in.th/song.php?song_id=214&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0003203.png
c00215,Gear Knight,อยากได้แฟน,Gear Knight 2 Battle,http://chordtabs.in.th/song.php?song_id=215&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0003402.png
c00216,โรส ศิรินทิพย์,ฉันเลือกเธอ,ROSE LINE,http://chordtabs.in.th/song.php?song_id=216&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0003802.png
c00218,พิง ลำพระเพลิง,เขียนถึงคนบนฟ้า,Ost.โคตรรักเอ็งเลย,http://chordtabs.in.th/song.php?song_id=218&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0004201.png
c00219,เล้าโลม,หยุดได้ไหม,เล้าโลม,http://chordtabs.in.th/song.php?song_id=219&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0004301.png
c00220,Foggy Groove,คืนเหงา,Werk shop,http://chordtabs.in.th/song.php?song_id=220&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0004401.png
c00221,เสนาหอย,แอบเหงา,Lucks Music,http://chordtabs.in.th/song.php?song_id=221&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0004501.png
c00222,เอ็ม อรรถพล,อย่าร้อนตัว,M The Second,http://chordtabs.in.th/song.php?song_id=222&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0004601.png
c00223,Get II Gether (Ft.DJ Knes),รู้เพียงแค่...ฉันรักเธอ,Get II Gether,http://chordtabs.in.th/song.php?song_id=223&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0004701.png
c00224,Dan Beam,ทิ้งหัวใจไว้ที่เธอ,The Album 3 Freedom,http://chordtabs.in.th/song.php?song_id=224&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0004801.png
c00225,Retrospect,ปล่อยฉัน,Unleashed,http://chordtabs.in.th/song.php?song_id=225&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0004901.png
c00226,Harem Belle,ทำไม่ไหว,Honeymoon,http://chordtabs.in.th/song.php?song_id=226&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0005001.png
c00227,Harem Belle,เครื่องช่วยหายใจ,Honeymoon,http://chordtabs.in.th/song.php?song_id=227&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0005002.png
c00228,Mee pooh,แค่บอกว่ารักเธอ,Interlude 2,http://chordtabs.in.th/song.php?song_id=228&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0005101.png
c00229,Smile Buffalo,ดีเกินไป,Smile Buffalo,http://chordtabs.in.th/song.php?song_id=229&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0005201.png
c00230,7thscene,เธอที่มาพร้อมกับความรัก,7thscence,http://chordtabs.in.th/song.php?song_id=230&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0005301.png
c00231,ปาน ธนพร,หวง,สัญชาตญาณหญิง,http://chordtabs.in.th/song.php?song_id=231&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0005401.png
c00232,เพชร โอสถานุเคราะห์,Let s talk about love,Let s talk about love,http://chordtabs.in.th/song.php?song_id=232&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0005501.png
c00233,Dezember,อยากร้องดังๆ,Sanamluang Connects,http://chordtabs.in.th/song.php?song_id=233&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0005601.png
c00234,รวมศิลปินก้านคอคลับ,สาด,Gancore Club 2,http://chordtabs.in.th/song.php?song_id=234&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0005701.png
c00235,Cells,หวาน,แซว,http://chordtabs.in.th/song.php?song_id=235&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0005801.png
c00236,P.O.P.,แค่ได้พบเธอ,ERA,http://chordtabs.in.th/song.php?song_id=236&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0005901.png
c00237,Instinct,ผิดสัญญา,Inner,http://chordtabs.in.th/song.php?song_id=237&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000605.png
c00238,Instinct,เสแสร้ง,Inner,http://chordtabs.in.th/song.php?song_id=238&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/0000606.png
c00239,Instinct,กลับตัวกลับใจ,Inner,http://chordtabs.in.th/song.php?song_id=239&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000607.png
c00240,Instinct,คนเห็นแก่ตัว,Inner,http://chordtabs.in.th/song.php?song_id=240&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000608.png
c00241,Instinct,หวังดีประสงค์ร้าย,Inner,http://chordtabs.in.th/song.php?song_id=241&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000609.png
c00242,Instinct,จากคนที่ยังรัก,Inner,http://chordtabs.in.th/song.php?song_id=242&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0000610.png
c00243,Peacemaker,ช่างไม่รู้เลย,Ost.เพื่อนสนิท,http://chordtabs.in.th/song.php?song_id=243&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0001205.png
c00244,Crescendo,รางวัล,Reinvented,http://chordtabs.in.th/song.php?song_id=244&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0001902.png
c00245,Da Endorphine,คำขอสุดท้าย,ภาพลวงตา,http://chordtabs.in.th/song.php?song_id=245&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0002002.png
c00246,Da Endorphine,ภาพลวงตา,ภาพลวงตา,http://chordtabs.in.th/song.php?song_id=246&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0002003.png
c00247,Ebola,สิ่งที่ฉันเป็น,Enlighten,http://chordtabs.in.th/song.php?song_id=247&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0002503.png
c00248,ETC,ผิดที่ฉันเอง,เปลี่ยน,http://chordtabs.in.th/song.php?song_id=248&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0002802.png
c00249,เสนาหอย,รักไม่ใช่ประเด็น,Ost.โกยเถอะเกย์,http://chordtabs.in.th/song.php?song_id=249&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0004502.png
c00250,เอ็ม อรรถพล,อย่าไปเสียน้ำตา,Left & Right,http://chordtabs.in.th/song.php?song_id=250&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0004602.png
c00251,Retrospect,ไม่มีเธอ,Unleashed,http://chordtabs.in.th/song.php?song_id=251&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0004902.png
c00252,Retrospect,เพราะว่ารัก,Unleashed,http://chordtabs.in.th/song.php?song_id=252&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0004903.png
c00254,Skunk,ยังไงฉันก็เป็นของเธอ,Super Skunk,http://chordtabs.in.th/song.php?song_id=254&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0050001.png
c00255,ตู่ ภพธร,ถ้าหาก,Two,http://chordtabs.in.th/song.php?song_id=255&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0042802.png
c00256,ซานิ AF6,ผิดมากไหม,Debutants AF6 The Album,http://chordtabs.in.th/song.php?song_id=256&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0050101.png
c00257,Potato,บังเอิญ โลกกลม พรหมลิขิต,Ost.บังเอิญ...รักไม่สิ้นสุด,http://chordtabs.in.th/song.php?song_id=257&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c9000344.png
c00259,Calories Blah Blah,เกลียดเธอไม่ลง,Hi Season,http://chordtabs.in.th/song.php?song_id=259&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0012518.png
c00262,แชมป์ ศุภวัฒน์,เด็กผู้หญิง (Valentine),Perceptions,http://chordtabs.in.th/song.php?song_id=262&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0045302.png
c00264,Scrubb,ทุกอย่าง,Black Album,http://chordtabs.in.th/song.php?song_id=264&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/0006101.png
c00265,ZaZa (Ft. Buddha Bless),เหรอ,Travel,http://chordtabs.in.th/song.php?song_id=265&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0006201.png
c00266,Linkin Park,What I've Done,Minutes to Midnight,http://chordtabs.in.th/song.php?song_id=266&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0006301.png
c00267,Lydia,ระหว่างเราคืออะไร,Inside Out,http://chordtabs.in.th/song.php?song_id=267&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0006401.png
c00268,Lemon Soup,บางคน,Lemon Soup,http://chordtabs.in.th/song.php?song_id=268&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0006501.png
c00269,Lemon Soup,ระหว่างทาง,Lemon Soup,http://chordtabs.in.th/song.php?song_id=269&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0006502.png
c00270,ปราโมทย์ วิเลปะนะ,ขอให้รักบังเกิด,ขอให้รักบังเกิด,http://chordtabs.in.th/song.php?song_id=270&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/270.png
c00271,Flure,เผชิญ,Tales,http://chordtabs.in.th/song.php?song_id=271&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0006701.png
c00272,ไฮโร,หมีแพนด้า,ไฮโร,http://chordtabs.in.th/song.php?song_id=272&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0006801.png
c00273,Freshen,แผ่วปลาย,Freshen,http://chordtabs.in.th/song.php?song_id=273&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0006901.png
c00274,Muzu,เชื่อ,Ost.Love Phobia,http://chordtabs.in.th/song.php?song_id=274&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0007001.png
c00275,Be My Guest (ตั้ม สมประสงค์),เหมือนเดิม,Again,http://chordtabs.in.th/song.php?song_id=275&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0007101.png
c00276,Be My Guest (มัม ลาโคนิค),อ่อนล้า,Again,http://chordtabs.in.th/song.php?song_id=276&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0007102.png
c00277,Be My Guest,ฉันยังอยู่,Again,http://chordtabs.in.th/song.php?song_id=277&chord=yes,http://chordtabs.in.th/admin/admin/songsxx/c0007103.png
